unit_id,city_group,search_query,image_rank,image_url,source_url,title,local_path,download_success,error_x,file_exists,width,height,valid_image,error_y,caption,caption_dominant_emotion,awe,joy,sadness,fear,desire
31,Trading Cities 5,"surreal city architecture, routes, streets, esmeralda, network, joy atmosphere",3,https://thumbs.dreamstime.com/b/surreal-cityscapes-where-futuristic-architecture-meets-swirling-psychedelic-patterns-vibrant-hues-distorted-perspectives-300978100.jpg,https://www.dreamstime.com/surreal-cityscapes-where-futuristic-architecture-meets-swirling-psychedelic-patterns-vibrant-hues-distorted-perspectives-image300978100,"Illustrations that Surreal Cityscapes, Futuristic Architecture Stock ...",D:\Work\Workspace\Projects\Python\data-driven-surface\data\raw\scraped_images\31_Trading_Cities_5\img_03.jpg,True,,True,800.0,640.0,True,,a painting of a city with many colorful buildings,joy,0.0,1.0,0.0,0.0,0.0
32,Cities & Eyes 4,"surreal city architecture, statues, phyllis, eyes, windows, joy atmosphere",1,https://assets.yellowtrace.com.au/wp-content/uploads/2016/08/Osaka-Skyline-Transformed-into-Surreal-Architectural-Vision-Yellowtrace-02.jpg,https://fity.club/lists/suggestions/City-Surreal-Architecture/,City Surreal Architecture,D:\Work\Workspace\Projects\Python\data-driven-surface\data\raw\scraped_images\32_Cities_&_Eyes_4\img_01.jpg,True,,True,1400.0,785.0,True,,a large city with many buildings and a large spiral,neutral,0.0,0.0,0.0,0.0,0.0
32,Cities & Eyes 4,"surreal city architecture, statues, phyllis, eyes, windows, joy atmosphere",2,https://img-v3.deepdreamgenerator.com/568343/dql5g5_f356d6e44735db3eacc735e850e9d97ed14d3061.jpg,https://deepdreamgenerator.com/ddream/tdd6j52ft4x,Surreal Urban Landscape with Giant Eye and Abstract Buildings | Deep ...,D:\Work\Workspace\Projects\Python\data-driven-surface\data\raw\scraped_images\32_Cities_&_Eyes_4\img_02.jpg,True,,True,1536.0,1536.0,True,,an eye looking at the city,neutral,0.0,0.0,0.0,0.0,0.0
32,Cities & Eyes 4,"surreal city architecture, statues, phyllis, eyes, windows, joy atmosphere",3,https://thumbs.dreamstime.com/b/surreal-floating-eye-shaped-city-clouds-stunning-digital-artwork-like-giant-human-amidst-detailed-architecture-348994993.jpg,https://www.dreamstime.com/surreal-floating-eye-shaped-city-clouds-stunning-digital-artwork-like-giant-human-amidst-detailed-architecture-image348994993,Surreal Floating Eye Shaped City in the Clouds Stock Image - Image of ...,D:\Work\Workspace\Projects\Python\data-driven-surface\data\raw\scraped_images\32_Cities_&_Eyes_4\img_03.jpg,True,,True,800.0,449.0,True,,a large eye in the sky above a city,neutral,0.0,0.0,0.0,0.0,0.0
33,Cities & Names 3,"surreal city architecture, pyrrha, name, never, high, desire atmosphere",1,"https://images.nightcafe.studio/jobs/pkEwcynzHUqe1C70IMUx/pkEwcynzHUqe1C70IMUx--0--lj3jk_7.8125x-real-esrgan-x4-plus.jpg?tr=w-1600,c-at_max",https://creator.nightcafe.studio/creation/pkEwcynzHUqe1C70IMUx/architecture-of-surrealism,Architecture of Surrealism - Surreal Architecture of the Unc...,D:\Work\Workspace\Projects\Python\data-driven-surface\data\raw\scraped_images\33_Cities_&_Names_3\img_01.jpg,True,,True,1600.0,1600.0,True,,a castle like structure floating in the water,awe,2.0,,,,
33,Cities & Names 3,"surreal city architecture, pyrrha, name, never, high, desire atmosphere",2,https://thumbs.dreamstime.com/b/fantasy-floating-city-magical-world-surreal-architecture-imaginative-realm-showcasing-realms-whimsical-cityscapes-perfect-367520108.jpg,https://www.dreamstime.com/fantasy-floating-city-magical-world-surreal-architecture-imaginative-realm-showcasing-realms-whimsical-cityscapes-perfect-image367520108,"Fantasy Floating City, Magical World, Surreal Architecture, and ...",D:\Work\Workspace\Projects\Python\data-driven-surface\data\raw\scraped_images\33_Cities_&_Names_3\img_02.jpg,True,,True,800.0,457.0,True,,fantasy castle in the sky,awe,2.0,,,,
33,Cities & Names 3,"surreal city architecture, pyrrha, name, never, high, desire atmosphere",3,https://assets.yellowtrace.com.au/wp-content/uploads/2016/08/Osaka-Skyline-Transformed-into-Surreal-Architectural-Vision-Yellowtrace-02.jpg,https://fity.club/lists/suggestions/City-Surreal-Architecture/,City Surreal Architecture,D:\Work\Workspace\Projects\Python\data-driven-surface\data\raw\scraped_images\33_Cities_&_Names_3\img_03.jpg,True,,True,1400.0,785.0,True,,a large city with many buildings and a large spiral,neutral,0.0,0.0,0.0,0.0,0.0
34,Cities & The Dead 2,"surreal city architecture, thought, adelma, dead, faces, desire atmosphere",1,https://thumbs.dreamstime.com/b/surreal-dream-city-gravity-defying-buildings-sky-explore-stunning-floating-clouds-creating-ethereal-366425328.jpg,https://www.dreamstime.com/surreal-dream-city-gravity-defying-buildings-sky-explore-stunning-floating-clouds-creating-ethereal-image366425328,Surreal Dream City with Gravity Defying Buildings in the Sky Stock ...,D:\Work\Workspace\Projects\Python\data-driven-surface\data\raw\scraped_images\34_Cities_&_The_Dead_2\img_01.jpg,True,,True,800.0,449.0,True,,a city in the clouds with a hot balloon floating above it,desire,0.0,0.0,0.0,0.0,1.0
34,Cities & The Dead 2,"surreal city architecture, thought, adelma, dead, faces, desire atmosphere",2,https://mymodernmet.com/wp/wp-content/uploads/2019/09/cinta-vidal-mind-bending-illustrations-downtown-nyc.jpg,https://mymodernmet.com/cinta-vidal-surreal-architecture-paintings/,Surreal Architecture Paintings Reimagine Our Relationship to Gravity,D:\Work\Workspace\Projects\Python\data-driven-surface\data\raw\scraped_images\34_Cities_&_The_Dead_2\img_02.jpg,True,,True,1200.0,1200.0,True,,a painting of a city with lots of buildings,neutral,0.0,0.0,0.0,0.0,0.0
34,Cities & The Dead 2,"surreal city architecture, thought, adelma, dead, faces, desire atmosphere",3,https://img.freepik.com/premium-photo/human-face-city-surrealism_911712-9522.jpg?w=2000,https://www.freepik.com/premium-ai-image/human-face-city-surrealism_53623358.htm,Premium AI Image | Human face city surrealism,D:\Work\Workspace\Projects\Python\data-driven-surface\data\raw\scraped_images\34_Cities_&_The_Dead_2\img_03.jpg,True,,True,1121.0,2000.0,True,,a futuristic city in the desert,neutral,0.0,0.0,0.0,0.0,0.0
35,Cities & The Sky 1,"surreal city architecture, carpet, eudoxia, true, perhaps, desire atmosphere",1,"https://static.wixstatic.com/media/b04c14_7f657e53455b4c5ebe3708da5858919e~mv2_d_4961_7051_s_4_2.jpg/v1/fill/w_704,h_1000,al_c,q_85,usm_0.66_1.00_0.01/b04c14_7f657e53455b4c5ebe3708da5858919e~mv2_d_4961_7051_s_4_2.jpg",https://www.yyycarrie.net/single-post/2015/09/22/invisible-city-eudoxia-carpet-city-sky,Invisible City - Eudoxia / Carpet City & Sky,D:\Work\Workspace\Projects\Python\data-driven-surface\data\raw\scraped_images\35_Cities_&_The_Sky_1\img_01.jpg,True,,True,704.0,1000.0,True,,a watercolor painting of a small island with buildings on top,neutral,0.0,0.0,0.0,0.0,0.0
35,Cities & The Sky 1,"surreal city architecture, carpet, eudoxia, true, perhaps, desire atmosphere",2,https://art.ngfiles.com/images/1422000/1422047_atisuto17_eudoxia-the-carpet-city.jpg?f1599829787,https://www.newgrounds.com/art/view/atisuto17/eudoxia-the-carpet-city,"Eudoxia, The Carpet City by The-Robur on Newgrounds",D:\Work\Workspace\Projects\Python\data-driven-surface\data\raw\scraped_images\35_Cities_&_The_Sky_1\img_02.jpg,True,,True,4000.0,2450.0,True,,a drawing of a city with buildings and a fountain,neutral,0.0,0.0,0.0,0.0,0.0
35,Cities & The Sky 1,"surreal city architecture, carpet, eudoxia, true, perhaps, desire atmosphere",3,https://thumbs.dreamstime.com/z/surreal-chess-setting-flying-carpet-views-city-below-surreal-chess-setting-flying-carpet-views-273673603.jpg,https://www.dreamstime.com/surreal-chess-setting-flying-carpet-views-city-below-surreal-chess-setting-flying-carpet-views-image273673603,"Surreal Chess Setting on a Flying Carpet, with Views of the City Below ...",D:\Work\Workspace\Projects\Python\data-driven-surface\data\raw\scraped_images\35_Cities_&_The_Sky_1\img_03.jpg,True,,True,1600.0,1156.0,True,,fantasy castle in the desert royalty illustration,awe,2.0,,,,
36,Cities & Eyes 5,"surreal city architecture, obverse, face, sheet, forded, sadness atmosphere",1,https://imgcdn.stablediffusionweb.com/2024/10/31/32f06d41-e6d7-4484-a3f8-8eed53ee9fc7.jpg,https://stablediffusionweb.com/image/21407698-bending-city-with-surreal-architecture,Bending City with Surreal Architecture | Stable Diffusion Online,D:\Work\Workspace\Projects\Python\data-driven-surface\data\raw\scraped_images\36_Cities_&_Eyes_5\img_01.jpg,True,,True,1024.0,1024.0,True,,a street scene with colorful graffiti art,joy,0.0,1.0,0.0,0.0,0.0
36,Cities & Eyes 5,"surreal city architecture, obverse, face, sheet, forded, sadness atmosphere",2,"https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/ae098a88-1ead-4647-937c-e5f4f22611f8/dfs5kwu-428c1d07-3750-45f2-9f95-64b5c9d3ea02.png/v1/fill/w_1000,h_800,q_70,strp/surreal_cityscape_by_eggressive_dfs5kwu-pre.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7ImhlaWdodCI6Ijw9OTYwIiwicGF0aCI6IlwvZlwvYWUwOThhODgtMWVhZC00NjQ3LTkzN2MtZTVmNGYyMjYxMWY4XC9kZnM1a3d1LTQyOGMxZDA3LTM3NTAtNDVmMi05Zjk1LTY0YjVjOWQzZWEwMi5wbmciLCJ3aWR0aCI6Ijw9MTIwMCJ9XV0sImF1ZCI6WyJ1cm46c2VydmljZTppbWFnZS5vcGVyYXRpb25zIl19.GUyQABOw8lkMjW-PMht66jDwQRVveErPO-0Jq3euaVY",https://www.deviantart.com/eggressive/art/Surreal-Cityscape-954282270,Surreal Cityscape by eggressive on DeviantArt,D:\Work\Workspace\Projects\Python\data-driven-surface\data\raw\scraped_images\36_Cities_&_Eyes_5\img_02.jpg,True,,True,1000.0,800.0,True,,a city with many buildings and a cloudy sky,neutral,0.0,0.0,0.0,0.0,0.0
36,Cities & Eyes 5,"surreal city architecture, obverse, face, sheet, forded, sadness atmosphere",3,https://thumbs.dreamstime.com/b/surreal-cityscapes-where-futuristic-architecture-meets-swirling-psychedelic-patterns-vibrant-hues-distorted-perspectives-300978129.jpg,https://www.dreamstime.com/surreal-cityscapes-where-futuristic-architecture-meets-swirling-psychedelic-patterns-vibrant-hues-distorted-perspectives-image300978129,"Illustrations that Surreal Cityscapes, Futuristic Architecture Stock ...",D:\Work\Workspace\Projects\Python\data-driven-surface\data\raw\scraped_images\36_Cities_&_Eyes_5\img_03.jpg,True,,True,800.0,640.0,True,,a painting of a city with many buildings,neutral,0.0,0.0,0.0,0.0,0.0
37,Cities & Names 4,"surreal city architecture, clarice, objects, again, splendour, sadness atmosphere",1,https://imgcdn.stablediffusionweb.com/2024/10/31/32f06d41-e6d7-4484-a3f8-8eed53ee9fc7.jpg,https://stablediffusionweb.com/image/21407698-bending-city-with-surreal-architecture,Bending City with Surreal Architecture | Stable Diffusion Online,D:\Work\Workspace\Projects\Python\data-driven-surface\data\raw\scraped_images\37_Cities_&_Names_4\img_01.jpg,True,,True,1024.0,1024.0,True,,a street scene with colorful graffiti art,joy,0.0,1.0,0.0,0.0,0.0
37,Cities & Names 4,"surreal city architecture, clarice, objects, again, splendour, sadness atmosphere",2,https://thumbs.dreamstime.com/b/surreal-city-colorful-buildings-generative-ai-surreal-city-colorful-buildings-284108659.jpg,https://www.dreamstime.com/surreal-city-colorful-buildings-generative-ai-surreal-city-colorful-buildings-image284108659,A Surreal City with a Colorful Buildings Stock Illustration ...,D:\Work\Workspace\Projects\Python\data-driven-surface\data\raw\scraped_images\37_Cities_&_Names_4\img_02.jpg,True,,True,800.0,449.0,True,,a city with lots of buildings and lights,neutral,0.0,0.0,0.0,0.0,0.0
37,Cities & Names 4,"surreal city architecture, clarice, objects, again, splendour, sadness atmosphere",3,https://img.freepik.com/premium-photo/city-with-dome-clock-top_1079995-14.jpg,https://www.freepik.com/free-photos-vectors/surreal-city-art,Surreal City Art Images - Free Download on Freepik,D:\Work\Workspace\Projects\Python\data-driven-surface\data\raw\scraped_images\37_Cities_&_Names_4\img_03.jpg,True,,True,626.0,626.0,True,,a futuristic city with a large glass dome,neutral,0.0,0.0,0.0,0.0,0.0
38,Cities & The Dead 3,"surreal city architecture, eusapia, dead, living, life, fear atmosphere",1,https://imgcdn.stablediffusionweb.com/2025/8/23/1099c06f-e6fd-4032-9a7c-cae16f4d8736.jpg,https://stablediffusionweb.com/image/46766823-surreal-floating-city,Surreal Floating City | Stable Diffusion Online,D:\Work\Workspace\Projects\Python\data-driven-surface\data\raw\scraped_images\38_Cities_&_The_Dead_3\img_01.jpg,True,,True,1024.0,1024.0,True,,a city with a waterfall and a waterfall in the middle,neutral,0.0,0.0,0.0,0.0,0.0
38,Cities & The Dead 3,"surreal city architecture, eusapia, dead, living, life, fear atmosphere",2,https://i.pinimg.com/736x/d9/db/2a/d9db2a74ff9764e15f1d628a1c2736b2.jpg,https://www.pinterest.com/pin/1022669027866958587/,"Surreal City Canvas Print - NewWorlds Art | City art, Digital art ...",D:\Work\Workspace\Projects\Python\data-driven-surface\data\raw\scraped_images\38_Cities_&_The_Dead_3\img_02.jpg,True,,True,736.0,736.0,True,,a large poster with a city in the middle,neutral,0.0,0.0,0.0,0.0,0.0
38,Cities & The Dead 3,"surreal city architecture, eusapia, dead, living, life, fear atmosphere",3,https://img.freepik.com/premium-photo/surreal-city-poster_911712-9224.jpg,https://www.freepik.com/premium-ai-image/surreal-city-poster_53202682.htm,Premium AI Image | surreal city poster,D:\Work\Workspace\Projects\Python\data-driven-surface\data\raw\scraped_images\38_Cities_&_The_Dead_3\img_03.jpg,True,,True,626.0,626.0,True,,a bridge over a river in the sky,neutral,0.0,0.0,0.0,0.0,0.0
39,Cities & The Sky 2,"surreal city architecture, beersheba, polo, kublai, rubbish, joy atmosphere",1,https://www.ignant.com/wp-content/uploads/2016/07/AUJIK_Art__15-1440x1440.jpg,https://www.ignant.com/2016/07/22/a-surreal-vision-of-the-city-as-a-living-organism/,A Surreal Vision Of The City As A Living Organism - IGNANT,D:\Work\Workspace\Projects\Python\data-driven-surface\data\raw\scraped_images\39_Cities_&_The_Sky_2\img_01.jpg,True,,True,1440.0,1440.0,True,,a large yellow plane flying over a city,neutral,0.0,0.0,0.0,0.0,0.0
39,Cities & The Sky 2,"surreal city architecture, beersheba, polo, kublai, rubbish, joy atmosphere",2,https://thumbs.dreamstime.com/b/surreal-city-architecture-gradually-sinking-calm-water-showing-global-warming-concepts-413354094.jpg,https://www.dreamstime.com/surreal-city-architecture-gradually-sinking-calm-water-showing-global-warming-concepts-image413354094,"Surreal City Architecture Gradually Sinking into Calm Water, Showing ...",D:\Work\Workspace\Projects\Python\data-driven-surface\data\raw\scraped_images\39_Cities_&_The_Sky_2\img_02.jpg,True,,True,800.0,533.0,True,,a floating city in the middle of the water,desire,0.0,0.0,0.0,0.0,1.0
39,Cities & The Sky 2,"surreal city architecture, beersheba, polo, kublai, rubbish, joy atmosphere",3,https://img.freepik.com/fotos-premium/fantastic-beautiful-architecture-surreal-incredible-buildings-amazing-futuristic-city-buildings-3d-arquitetura-fantastica-bonita-surrealista-edificios-incriveis-edificios-futuristas-edificios-da-cidade-3d_162695-13150.jpg,https://br.freepik.com/fotos-premium/fantastic-beautiful-architecture-surreal-incredible-buildings-amazing-futuristic-city-buildings-3d-arquitetura-fantastica-bonita-surrealista-edificios-incriveis-edificios-futuristas-edificios-da-cidade-3d_152748466.htm,Fantastic Beautiful Architecture Surreal Incredible Buildings Amazing ...,D:\Work\Workspace\Projects\Python\data-driven-surface\data\raw\scraped_images\39_Cities_&_The_Sky_2\img_03.jpg,True,,True,626.0,417.0,True,,a very unusual house in the middle of the world,neutral,0.0,0.0,0.0,0.0,0.0
40,Cities & Names 5,"surreal city architecture, irene, plateau, down, distance, joy atmosphere",1,https://i.pinimg.com/736x/d9/db/2a/d9db2a74ff9764e15f1d628a1c2736b2.jpg,https://www.pinterest.com/pin/1022669027866958587/,"Surreal City Canvas Print - NewWorlds Art | City art, Digital art ...",D:\Work\Workspace\Projects\Python\data-driven-surface\data\raw\scraped_images\40_Cities_&_Names_5\img_01.jpg,True,,True,736.0,736.0,True,,a large poster with a city in the middle,neutral,0.0,0.0,0.0,0.0,0.0
40,Cities & Names 5,"surreal city architecture, irene, plateau, down, distance, joy atmosphere",2,https://img.freepik.com/premium-photo/surreal-city-poster_911712-9224.jpg,https://www.freepik.com/premium-ai-image/surreal-city-poster_53202682.htm,Premium AI Image | surreal city poster,D:\Work\Workspace\Projects\Python\data-driven-surface\data\raw\scraped_images\40_Cities_&_Names_5\img_02.jpg,True,,True,626.0,626.0,True,,a bridge over a river in the sky,neutral,0.0,0.0,0.0,0.0,0.0
41,Cities & The Dead 4,"surreal city architecture, streets, argia, makes, different, fear atmosphere",1,https://img.freepik.com/premium-photo/surreal-streets-city-structure_1015255-154768.jpg?w=900,https://www.freepik.com/premium-ai-image/surreal-streets-city-structure_279363907.htm,Surreal streets city structure in the | Premium AI-generated image,D:\Work\Workspace\Projects\Python\data-driven-surface\data\raw\scraped_images\41_Cities_&_The_Dead_4\img_01.jpg,True,,True,692.0,900.0,True,,a futuristic city with a futuristic building and a futuristic car,neutral,0.0,0.0,0.0,0.0,0.0
41,Cities & The Dead 4,"surreal city architecture, streets, argia, makes, different, fear atmosphere",2,https://img.freepik.com/premium-photo/surreal-streets-city-structure_1015255-154934.jpg,https://www.freepik.com/premium-ai-image/surreal-streets-city-structure_279364513.htm,Surreal streets city structure in the | Premium AI-generated image,D:\Work\Workspace\Projects\Python\data-driven-surface\data\raw\scraped_images\41_Cities_&_The_Dead_4\img_02.jpg,True,,True,481.0,626.0,True,,a city with pink buildings and a blue sky,neutral,0.0,0.0,0.0,0.0,0.0
41,Cities & The Dead 4,"surreal city architecture, streets, argia, makes, different, fear atmosphere",3,https://img.freepik.com/premium-photo/abstract-futuristic-city-concrete-neon-night-city-view-illumination-dark-street_948265-144020.jpg,https://www.freepik.com/photos/a-surreal-journey-through-streets,"98,000+ A Surreal Journey Through Streets Pictures",D:\Work\Workspace\Projects\Python\data-driven-surface\data\raw\scraped_images\41_Cities_&_The_Dead_4\img_03.jpg,True,,True,626.0,626.0,True,,a man walking down a city street at night,neutral,0.0,0.0,0.0,0.0,0.0
42,Cities & The Sky 3,"surreal city architecture, walls, marco, atlas, shape, joy atmosphere",1,"https://images.nightcafe.studio/jobs/8hRdyHF1GJsw08WzRBO2/8hRdyHF1GJsw08WzRBO2--0--3tglv.jpg?tr=w-1600,c-at_max",https://creator.nightcafe.studio/creation/8hRdyHF1GJsw08WzRBO2/crazy-building-abstract-art-many-shapes-and-sizes-colorfulplaced-with-many-other-buildings-that-were,Breathtaking Surrealist Cityscape in Vibrant Photo... - AI Art,D:\Work\Workspace\Projects\Python\data-driven-surface\data\raw\scraped_images\42_Cities_&_The_Sky_3\img_01.jpg,True,,True,1024.0,768.0,True,,a city with many buildings and people walking around,neutral,0.0,0.0,0.0,0.0,0.0
42,Cities & The Sky 3,"surreal city architecture, walls, marco, atlas, shape, joy atmosphere",2,https://i.pinimg.com/originals/9d/8e/51/9d8e5166917f4142908e51856abf53dd.jpg,https://www.pinterest.com/pin/surreal-city-art-print-with-hanger-newworlds-art-in-2023--1022669027866958905/,"Surreal City Art Print with Hanger - NewWorlds Art | City art, Art ...",D:\Work\Workspace\Projects\Python\data-driven-surface\data\raw\scraped_images\42_Cities_&_The_Sky_3\img_02.jpg,True,,True,2048.0,2048.0,True,,a large poster of a city with lots of buildings,neutral,0.0,0.0,0.0,0.0,0.0
42,Cities & The Sky 3,"surreal city architecture, walls, marco, atlas, shape, joy atmosphere",3,https://assets.yellowtrace.com.au/wp-content/uploads/2016/08/Osaka-Skyline-Transformed-into-Surreal-Architectural-Vision-Yellowtrace-02.jpg,https://fity.club/lists/suggestions/City-Surreal-Architecture/,City Surreal Architecture,D:\Work\Workspace\Projects\Python\data-driven-surface\data\raw\scraped_images\42_Cities_&_The_Sky_3\img_03.jpg,True,,True,1400.0,785.0,True,,a large city with many buildings and a large spiral,neutral,0.0,0.0,0.0,0.0,0.0
43,Cities & The Dead 5,"surreal city architecture, walls, laudomia, living, dead, awe atmosphere",1,https://images.fineartamerica.com/images/artworkimages/mediumlarge/3/surreal-scary-living-city-architecture-01-matthias-hauser.jpg,https://pixels.com/featured/surreal-scary-living-city-architecture-01-matthias-hauser.html,Surreal Scary Living City Architecture 01 Digital Art by Matthias ...,D:\Work\Workspace\Projects\Python\data-driven-surface\data\raw\scraped_images\43_Cities_&_The_Dead_5\img_01.jpg,True,,True,549.0,900.0,True,,a painting of a cityscape with a large face,neutral,0.0,0.0,0.0,0.0,0.0
43,Cities & The Dead 5,"surreal city architecture, walls, laudomia, living, dead, awe atmosphere",2,https://www.ignant.com/wp-content/uploads/2016/07/sldjsf.jpg,https://www.ignant.com/2016/07/22/a-surreal-vision-of-the-city-as-a-living-organism/,A Surreal Vision Of The City As A Living Organism - IGNANT,D:\Work\Workspace\Projects\Python\data-driven-surface\data\raw\scraped_images\43_Cities_&_The_Dead_5\img_02.jpg,True,,True,710.0,480.0,True,,a large building with many pieces of wood on top,neutral,0.0,0.0,0.0,0.0,0.0
43,Cities & The Dead 5,"surreal city architecture, walls, laudomia, living, dead, awe atmosphere",3,https://img.freepik.com/premium-photo/vivid-mural-depicting-imaginative-surreal-city-scene-with-floating-figures-classical-architecture_1099133-47297.jpg,https://www.freepik.com/premium-ai-image/vivid-mural-depicting-imaginative-surreal-city-scene-with-floating-figures-classical-architecture_270410486.htm,Vivid mural depicting an imaginative surreal city scene with floating ...,D:\Work\Workspace\Projects\Python\data-driven-surface\data\raw\scraped_images\43_Cities_&_The_Dead_5\img_03.jpg,True,,True,626.0,351.0,True,,a painting of a street scene with a man walking down the middle of the street,neutral,0.0,0.0,0.0,0.0,0.0
44,Cities & The Sky 4,"surreal city architecture, year, happy, perinthia, room, joy atmosphere",1,https://images.stockcake.com/public/6/f/e/6fea3ba0-ccd4-4397-b09a-e1135f2153ee_large/surreal-trophy-hall-stockcake.jpg,https://stockcake.com/s/surreal-architecture,Free Surreal Architecture Images | Download at StockCake,D:\Work\Workspace\Projects\Python\data-driven-surface\data\raw\scraped_images\44_Cities_&_The_Sky_4\img_01.jpg,True,,True,672.0,384.0,True,,the museum of the royal palace in stockholm,awe,2.0,,,,
44,Cities & The Sky 4,"surreal city architecture, year, happy, perinthia, room, joy atmosphere",2,"https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/faa48d2d-12c2-43d1-bf23-b5e99857825b/ddatc0c-704cf601-ae1b-40d7-aa26-0e534f84ed4f.png/v1/fill/w_1280,h_720,q_80,strp/surreal_city_by_ellysiumn_ddatc0c-fullview.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7ImhlaWdodCI6Ijw9NzIwIiwicGF0aCI6IlwvZlwvZmFhNDhkMmQtMTJjMi00M2QxLWJmMjMtYjVlOTk4NTc4MjViXC9kZGF0YzBjLTcwNGNmNjAxLWFlMWItNDBkNy1hYTI2LTBlNTM0Zjg0ZWQ0Zi5wbmciLCJ3aWR0aCI6Ijw9MTI4MCJ9XV0sImF1ZCI6WyJ1cm46c2VydmljZTppbWFnZS5vcGVyYXRpb25zIl19.AQ4Rkid_ayUl37gs_xwv7uFrG_LhobySAnCn0O8lN9E",https://www.deviantart.com/ellysiumn/art/Surreal-City-804225036,Surreal City by Ellysiumn on DeviantArt,D:\Work\Workspace\Projects\Python\data-driven-surface\data\raw\scraped_images\44_Cities_&_The_Sky_4\img_02.jpg,True,,True,1280.0,720.0,True,,a city at night with a full moon,neutral,0.0,0.0,0.0,0.0,0.0
44,Cities & The Sky 4,"surreal city architecture, year, happy, perinthia, room, joy atmosphere",3,https://thumbs.dreamstime.com/b/surreal-city-colorful-buildings-generative-ai-surreal-city-colorful-buildings-284108685.jpg,https://www.dreamstime.com/surreal-city-colorful-buildings-generative-ai-surreal-city-colorful-buildings-image284108685,A Surreal City with a Colorful Buildings Stock Illustration ...,D:\Work\Workspace\Projects\Python\data-driven-surface\data\raw\scraped_images\44_Cities_&_The_Sky_4\img_03.jpg,True,,True,800.0,449.0,True,,a city with lots of buildings and people,neutral,0.0,0.0,0.0,0.0,0.0
45,Cities & The Sky 5,"surreal city architecture, change, another, penthesilea, unjust, joy atmosphere",1,https://assets.yellowtrace.com.au/wp-content/uploads/2016/08/Osaka-Skyline-Transformed-into-Surreal-Architectural-Vision-Yellowtrace-02.jpg,https://fity.club/lists/suggestions/City-Surreal-Architecture/,City Surreal Architecture,D:\Work\Workspace\Projects\Python\data-driven-surface\data\raw\scraped_images\45_Cities_&_The_Sky_5\img_01.jpg,True,,True,1400.0,785.0,True,,a large city with many buildings and a large spiral,neutral,0.0,0.0,0.0,0.0,0.0
45,Cities & The Sky 5,"surreal city architecture, change, another, penthesilea, unjust, joy atmosphere",2,https://thumbs.dreamstime.com/b/breathtaking-surreal-city-whimsical-towers-bridges-stairways-blending-fantasy-medieval-aesthetics-intricate-365736391.jpg,https://www.dreamstime.com/breathtaking-surreal-city-whimsical-towers-bridges-stairways-blending-fantasy-medieval-aesthetics-intricate-image365736391,Fantastical Cityscape with Intricate Architecture Stock Image - Image ...,D:\Work\Workspace\Projects\Python\data-driven-surface\data\raw\scraped_images\45_Cities_&_The_Sky_5\img_02.jpg,True,,True,800.0,800.0,True,,a castle with lots of windows and lots of windows,awe,2.0,,,,
45,Cities & The Sky 5,"surreal city architecture, change, another, penthesilea, unjust, joy atmosphere",3,https://img.freepik.com/premium-photo/painting-surreal-city-with-staircase-leading-bridge-generative-ai_958098-20282.jpg?w=2000,https://www.freepik.com/premium-ai-image/painting-surreal-city-with-staircase-leading-bridge-generative-ai_58486774.htm,Premium AI Image | Painting of a surreal city with a staircase leading ...,D:\Work\Workspace\Projects\Python\data-driven-surface\data\raw\scraped_images\45_Cities_&_The_Sky_5\img_03.jpg,True,,True,2000.0,2000.0,True,,a surreal city with stairs leading to the sky,desire,,,,,2.0
